x_dist,y_dist,xvel,yvel
-11.86014943,469.5074944,1.534175292,-1.627575322
-10.23257411,467.9733191,1.634175292,-1.587575322
-8.644998784,466.3391439,1.734175292,-1.547575322
-7.097423462,464.6049686,1.834175292,-1.507575322
-5.589848139,462.7707933,1.934175292,-1.467575322
-4.122272817,460.836618,2.034175292,-1.427575322
-2.694697495,458.8024427,2.134175292,-1.387575322
-1.307122173,456.6682674,2.234175292,-1.347575322
0.040453149,454.4340921,2.334175292,-1.307575322
1.348028471,452.0999168,2.434175292,-1.267575322
2.615603794,449.6657415,2.534175292,-1.227575322
3.843179116,447.1315662,2.634175292,-1.187575322
5.030754438,444.4973909,2.734175292,-1.147575322
6.17832976,441.7632156,2.834175292,-1.107575322
7.285905082,438.9290403,2.934175292,-1.067575322
8.353480405,435.9948651,3.034175292,-1.027575322
9.381055727,432.9606898,3.134175292,-0.987575322
10.36863105,429.8265145,3.234175292,-0.947575322
11.31620637,426.5923392,3.334175292,-0.907575322
12.22378169,423.2581639,3.434175292,-0.867575322
13.09135702,419.8239886,3.534175292,-0.827575322
13.91893234,416.2898133,3.634175292,-0.787575322
14.70650766,412.655638,3.734175292,-0.747575322
15.45408298,408.9214627,3.834175292,-0.707575322
16.1616583,405.0872874,3.934175292,-0.667575322
16.82923363,401.1531121,4.034175292,-0.627575322
17.45680895,397.1189368,4.134175292,-0.587575322
18.04438427,392.9847615,4.234175292,-0.547575322
18.59195959,388.7505863,4.334175292,-0.507575322
19.09953492,384.416411,4.434175292,-0.467575322
19.56711024,379.9822357,4.534175292,-0.427575322
19.99468556,375.4480604,4.634175292,-0.387575322
20.38226088,370.8138851,4.734175292,-0.347575322
20.7298362,366.0797098,4.834175292,-0.307575322
21.03741153,361.2455345,4.934175292,-0.267575322
21.30498685,356.3113592,5.034175292,-0.227575322
21.53256217,351.2771839,5.134175292,-0.187575322
21.72013749,346.1430086,5.234175292,-0.147575322
21.86771282,340.9088333,5.334175292,-0.107575322
21.97528814,335.574658,5.434175292,-0.067575322
22.04286346,330.1404828,5.534175292,-0.027575322
22.07043878,324.6063075,5.634175292,0.012424678
22.0580141,318.9721322,5.734175292,-0.027575322
22.08558943,313.2379569,5.834175292,0.012424678
22.07316475,307.4037816,5.934175292,-0.027575322
22.10074007,301.4696063,6.034175292,0.012424678
22.08831539,295.435431,6.134175292,-0.027575322
22.11589071,289.3012557,6.234175292,0.012424678
22.10346604,283.0670804,6.334175292,-0.027575322
22.13104136,276.7329051,6.434175292,0.012424678
22.11861668,270.2987298,6.534175292,-0.027575322
22.146192,263.7645545,6.634175292,0.012424678
22.13376733,257.1303792,6.734175292,-0.027575322
22.16134265,250.396204,6.834175292,0.012424678
22.14891797,243.5620287,6.934175292,-0.027575322
22.17649329,236.6278534,7.034175292,0.012424678
22.16406861,229.5936781,7.134175292,-0.027575322
22.19164394,222.4595028,7.234175292,0.012424678
22.17921926,215.2253275,7.334175292,-0.027575322
22.20679458,207.8911522,7.434175292,0.012424678
22.1943699,200.4569769,7.534175292,-0.027575322
22.22194523,192.9228016,7.634175292,0.012424678
22.20952055,185.2886263,7.734175292,-0.027575322
22.23709587,177.554451,7.834175292,0.012424678
22.22467119,169.7202757,7.934175292,-0.027575322
22.25224651,161.7861004,7.934175292,-0.027575322
22.27982184,153.8519252,7.934175292,-0.027575322
22.30739716,145.9177499,7.934175292,-0.027575322
22.33497248,137.9835746,7.934175292,-0.027575322
22.3625478,130.0493993,7.934175292,-0.027575322
22.39012313,122.115224,7.934175292,-0.027575322
22.41769845,114.1810487,7.934175292,-0.027575322
22.44527377,106.2468734,7.934175292,-0.027575322
22.47284909,98.31269811,7.934175292,-0.027575322
22.50042441,90.37852282,7.934175292,-0.027575322
22.52799974,82.44434753,7.934175292,-0.027575322
22.55557506,74.51017223,7.934175292,-0.027575322
22.58315038,66.57599694,7.934175292,-0.027575322
125.0726508,431.9,0,0
125.0726508,431.9,-0.1,0.04
125.0326508,432,-0.2,0
125.0326508,432.2,-0.3,0.04
124.9926508,432.5,-0.4,0
124.9926508,432.9,-0.5,0.04
124.9526508,433.4,-0.6,0
124.9526508,434,-0.7,0.04
124.9126508,434.7,-0.799878165,0.006979899
124.9056709,435.4998782,-0.899390975,-0.019068806
124.9247397,436.3992691,-0.998295355,0.041836887
124.8829028,437.3975645,-1.096348968,0.029671507
124.8532313,438.4939135,-1.193310519,0.024401142
124.8288302,439.687224,-1.288940039,0.025983481
124.8028467,440.976164,-1.382999184,0.03436786
124.7684788,442.3591632,-1.475251523,0.049495331
124.7189835,443.8344147,-1.565462827,0.07129873
124.6476848,445.3998776,-1.653401351,0.099702758
124.547982,447.0532789,-1.738838122,0.134624077
124.4133579,448.792117,-1.821547213,0.175971406
124.2373865,450.6136642,-1.901306023,0.223645635
124.0137409,452.5149703,-1.977895541,0.277539948
123.7362009,454.4928658,-2.051100622,0.337539948
123.398661,456.5439664,-2.120710241,0.403523801
122.9951372,458.6646767,-2.186517756,0.475362381
122.5197748,460.8511944,-2.25232527,0.547200962
121.9725738,463.1035197,-2.318132785,0.619039543
121.3535343,465.4216525,-2.383940299,0.690878123
120.6626562,467.8055928,-2.449747814,0.762716704
119.8999395,470.2553406,-2.515555328,0.834555285
119.0653842,472.7708959,-2.581362843,0.906393865
118.1589903,475.3522588,-2.647170357,0.978232446
117.1807579,477.9994291,-2.712977872,1.050071027
116.1306869,480.712407,-2.612977872,1.010071027
115.1206158,483.3253849,-2.512977872,0.970071027
114.1505448,485.8383627,-2.412977872,0.930071027
113.2204738,488.2513406,-2.312977872,0.890071027
112.3304027,490.5643185,-2.212977872,0.850071027
111.4803317,492.7772964,-2.112977872,0.810071027
110.6702607,494.8902742,-2.012977872,0.770071027
109.9001897,496.9032521,-1.912977872,0.730071027
109.1701186,498.81623,-1.812977872,0.690071027
108.4800476,500.6292078,-1.712977872,0.650071027
107.8299766,502.3421857,-1.612977872,0.610071027
107.2199056,503.9551636,-1.512977872,0.570071027
106.6498345,505.4681415,-1.412977872,0.530071027
106.1197635,506.8811193,-1.312977872,0.490071027
105.6296925,508.1940972,-1.212977872,0.450071027
105.1796215,509.4070751,-1.112977872,0.410071027
104.7695504,510.5200529,-1.012977872,0.370071027
104.3994794,511.5330308,-0.912977872,0.330071027
104.0694084,512.4460087,-0.812977872,0.290071027
103.7793373,513.2589866,-0.712977872,0.250071027
103.5292663,513.9719644,-0.612977872,0.210071027
103.3191953,514.5849423,-0.512977872,0.170071027
103.1491243,515.0979202,-0.412977872,0.130071027
103.0190532,515.510898,-0.312977872,0.090071027
102.9289822,515.8238759,-0.212977872,0.050071027
102.8789112,516.0368538,-0.112977872,0.010071027
102.8688402,516.1498317,-0.012977872,-0.029928973
102.8987691,516.1628095,0.087022128,0.010071027
102.8886981,516.0757874,0.187022128,-0.029928973
102.9186271,515.8887653,0.287022128,0.010071027
102.9085561,515.6017431,0.387022128,-0.029928973
102.938485,515.214721,0.487022128,0.010071027
102.928414,514.7276989,0.587022128,-0.029928973
102.958343,514.1406768,0.687022128,0.010071027
102.9482719,513.4536546,0.629419978,0.093203322
102.8550686,512.8242347,0.576211089,0.181760844
102.6733078,512.2480236,0.527582124,0.275586965
102.3977208,511.7204414,0.483714164,0.374518639
102.0232022,511.2367273,0.44478249,0.478386599
101.5448156,510.7919448,0.410956368,0.587015564
100.9578,510.3809884,0.382398846,0.700224453
100.2575756,509.9985896,0.359266551,0.817826604
99.43974895,509.639323,0.341709501,0.939630003
98.50011895,509.2976135,0.32987092,1.065437517
97.43468143,508.9677426,0.323887067,1.195047136
96.2396343,508.6438555,0.323887067,1.328252217
94.91138208,508.3199685,0.329992755,1.464841736
93.44654035,507.9899757,0.429992755,1.424841736
92.02169861,507.559983,0.529992755,1.384841736
90.63685687,507.0299902,0.629992755,1.344841736
89.29201514,506.3999974,0.729992755,1.304841736
87.9871734,505.6700047,0.829992755,1.264841736
86.72233167,504.8400119,0.929992755,1.224841736
85.49748993,503.9100192,1.029992755,1.184841736
84.3126482,502.8800264,1.129992755,1.144841736
83.16780646,501.7500337,1.229992755,1.104841736
82.06296473,500.5200409,1.329992755,1.064841736
80.99812299,499.1900482,1.429992755,1.024841736
79.97328125,497.7600554,1.529992755,0.984841736
78.98843952,496.2300627,1.629992755,0.944841736
78.04359778,494.6000699,1.729992755,0.904841736
77.13875605,492.8700771,1.829992755,0.864841736
76.27391431,491.0400844,1.929992755,0.824841736
75.44907258,489.1100916,2.029992755,0.784841736
74.66423084,487.0800989,2.129992755,0.744841736
73.91938911,484.9501061,2.229992755,0.704841736
73.21454737,482.7201134,2.329992755,0.664841736
72.54970563,480.3901206,2.429992755,0.624841736
71.9248639,477.9601279,2.529992755,0.584841736
71.34002216,475.4301351,2.629992755,0.544841736
70.79518043,472.8001424,2.729992755,0.504841736
70.29033869,470.0701496,2.829992755,0.464841736
69.82549696,467.2401568,2.929992755,0.424841736
69.40065522,464.3101641,3.029992755,0.384841736
69.01581349,461.2801713,3.129992755,0.344841736
68.67097175,458.1501786,3.229992755,0.304841736
68.36613001,454.9201858,3.329992755,0.264841736
68.10128828,451.5901931,3.429992755,0.224841736
67.87644654,448.1602003,3.529992755,0.184841736
67.69160481,444.6302076,3.629992755,0.144841736
67.54676307,441.0002148,3.729992755,0.104841736
67.44192134,437.270222,3.829992755,0.064841736
67.3770796,433.4402293,3.929992755,0.024841736
67.35223786,429.5102365,4.029992755,-0.015158264
67.36739613,425.4802438,4.129992755,0.024841736
67.34255439,421.350251,4.229992755,-0.015158264
67.35771266,417.1202583,4.329992755,0.024841736
67.33287092,412.7902655,4.429992755,-0.015158264
67.34802919,408.3602728,4.529992755,0.024841736
67.32318745,403.83028,4.629992755,-0.015158264
67.33834572,399.2002873,4.729992755,0.024841736
67.31350398,394.4702945,4.742318525,0.164600545
67.14890344,389.727976,4.760971197,0.307309636
66.8415938,384.9670048,4.786049878,0.452746407
66.38884739,380.1809549,4.81764585,0.600684931
65.78816246,375.363309,4.855842451,0.750896235
65.03726623,370.5074666,4.900714979,0.903148574
64.13411765,365.6067516,4.9523306,1.057207719
63.07690993,360.654421,5.003946221,1.211266864
61.86564307,355.6504748,5.103946221,1.171266864
60.6943762,350.5465286,5.203946221,1.131266864
59.56310934,345.3425824,5.303946221,1.091266864
58.47184247,340.0386361,5.403946221,1.051266864
57.42057561,334.6346899,5.503946221,1.011266864
56.40930875,329.1307437,5.603946221,0.971266864
55.43804188,323.5267975,5.703946221,0.931266864
54.50677502,317.8228512,5.803946221,0.891266864
53.61550815,312.018905,5.903946221,0.851266864
52.76424129,306.1149588,6.003946221,0.811266864
51.95297442,300.1110126,6.103946221,0.771266864
51.18170756,294.0070664,6.203946221,0.731266864
50.4504407,287.8031201,6.303946221,0.691266864
49.75917383,281.4991739,6.403946221,0.651266864
49.10790697,275.0952277,6.503946221,0.611266864
48.4966401,268.5912815,6.603946221,0.571266864
47.92537324,261.9873353,6.703946221,0.531266864
47.39410637,255.283389,6.803946221,0.491266864
46.90283951,248.4794428,6.903946221,0.451266864
46.45157264,241.5754966,7.003946221,0.411266864
46.04030578,234.5715504,7.103946221,0.371266864
45.66903892,227.4676042,7.203946221,0.331266864
45.33777205,220.2636579,7.303946221,0.291266864
45.04650519,212.9597117,7.403946221,0.251266864
44.79523832,205.5557655,7.503946221,0.211266864
44.58397146,198.0518193,7.603946221,0.171266864
44.41270459,190.447873,7.703946221,0.131266864
44.28143773,182.7439268,7.803946221,0.091266864
44.19017086,174.9399806,7.903946221,0.051266864
44.138904,167.0360344,7.903946221,0.051266864
44.08763714,159.1320882,7.903946221,0.051266864
44.03637027,151.2281419,7.903946221,0.051266864
43.98510341,143.3241957,7.903946221,0.051266864
43.93383654,135.4202495,7.903946221,0.051266864
43.88256968,127.5163033,7.903946221,0.051266864
43.83130281,119.6123571,7.903946221,0.051266864
43.78003595,111.7084108,7.903946221,0.051266864
43.72876909,103.8044646,7.903946221,0.051266864
43.67750222,95.90051839,7.903946221,0.051266864
43.62623536,87.99657217,7.903946221,0.051266864
43.57496849,80.09262595,7.903946221,0.051266864
43.52370163,72.18867973,7.903946221,0.051266864
339.6076941,479.9,0,0
339.6076941,479.9,-0.1,0.04
339.5676941,480,-0.2,0
339.5676941,480.2,-0.3,0.04
339.5276941,480.5,-0.4,0
339.5276941,480.9,-0.499878165,0.046979899
339.4807142,481.3998782,-0.599390975,0.020931194
339.459783,481.9992691,-0.698295355,0.001836887
339.4579461,482.6975645,-0.796348968,-0.010328493
339.4682746,483.4939135,-0.893310519,0.064401142
339.4038735,484.387224,-0.988940039,0.065983481
339.33789,485.376164,-1.082999184,0.07436786
339.2635221,486.4591632,-1.175251523,0.089495331
339.1740268,487.6344147,-1.265462827,0.11129873
339.062728,488.8998776,-1.353401351,0.139702758
338.9230253,490.2532789,-1.438838122,0.174624077
338.7484012,491.692117,-1.521547213,0.215971406
338.5324298,493.2136642,-1.601306023,0.263645635
338.2687842,494.8149703,-1.677895541,0.317539948
337.9512442,496.4928658,-1.751100622,0.377539948
337.5737043,498.2439664,-1.820710241,0.443523801
337.1301805,500.0646767,-1.886517756,0.515362381
336.6148181,501.9511944,-1.948321155,0.592919432
336.0218987,503.8995156,-2.005923305,0.676051727
335.3458469,505.9054389,-2.059132194,0.764609249
334.5812377,507.9645711,-2.107761159,0.85843537
333.7228023,510.0723322,-2.151629119,0.957367044
332.7654353,512.2239614,-2.190560793,1.061235004
331.7042003,514.4145221,-2.224386914,1.169863969
330.5343363,516.6389091,-2.252944436,1.283072858
329.2512634,518.8918535,-2.276076731,1.400675009
327.8505884,521.1679302,-2.293633782,1.522478407
326.32811,523.461564,-2.305472363,1.648285922
324.6798241,525.7670364,-2.311456215,1.777895541
322.9019286,528.0784926,-2.311456215,1.911100622
320.9908279,530.3899488,-2.305350528,2.04769014
318.9431378,532.6952993,-2.293024757,2.18744895
316.7556889,534.9883241,-2.274372086,2.330158041
314.4255308,537.2626962,-2.249293405,2.475594812
311.949936,539.5119896,-2.217697433,2.623533336
309.3264027,541.729687,-2.179500832,2.77374464
306.552658,543.9091878,-2.134628303,2.925996979
303.626661,546.0438162,-2.034628303,2.885996979
300.7406641,548.0784445,-1.934628303,2.845996979
297.8946671,550.0130728,-1.834628303,2.805996979
295.0886701,551.8477011,-1.734628303,2.765996979
292.3226731,553.5823294,-1.634628303,2.725996979
289.5966762,555.2169577,-1.534628303,2.685996979
286.9106792,556.751586,-1.434628303,2.645996979
284.2646822,558.1862143,-1.334628303,2.605996979
281.6586852,559.5208426,-1.234628303,2.565996979
279.0926882,560.7554709,-1.134628303,2.525996979
276.5666913,561.8900992,-1.034628303,2.485996979
274.0806943,562.9247275,-0.934628303,2.445996979
271.6346973,563.8593558,-0.834628303,2.405996979
269.2287003,564.6939841,-0.734628303,2.365996979
266.8627033,565.4286124,-0.634628303,2.325996979
264.5367064,566.0632407,-0.534628303,2.285996979
262.2507094,566.597869,-0.434628303,2.245996979
260.0047124,567.0324973,-0.334628303,2.205996979
257.7987154,567.3671256,-0.234628303,2.165996979
255.6327184,567.6017539,-0.134628303,2.125996979
253.5067215,567.7363822,-0.034628303,2.085996979
251.4207245,567.7710105,0.065371697,2.045996979
249.3747275,567.7056388,0.110244226,2.198249318
247.1764782,567.5953946,0.155116754,2.350501657
244.8259765,567.4402778,0.199989283,2.502753996
242.3232225,567.2402886,0.244861812,2.655006336
239.6682162,566.9954267,0.289734341,2.807258675
236.8609575,566.7056924,0.33460687,2.959511014
233.9014465,566.3710855,0.379479399,3.111763353
230.7896832,565.9916061,0.424351927,3.264015692
227.5256675,565.5672542,0.469224456,3.416268031
224.1093994,565.0980298,0.569224456,3.376268031
220.7331314,564.5288053,0.669224456,3.336268031
217.3968634,563.8595808,0.769224456,3.296268031
214.1005953,563.0903564,0.869224456,3.256268031
210.8443273,562.2211319,0.969224456,3.216268031
207.6280593,561.2519075,1.069224456,3.176268031
204.4517912,560.182683,1.169224456,3.136268031
201.3155232,559.0134586,1.269224456,3.096268031
198.2192552,557.7442341,1.369224456,3.056268031
195.1629872,556.3750097,1.469224456,3.016268031
192.1467191,554.9057852,1.569224456,2.976268031
189.1704511,553.3365607,1.669224456,2.936268031
186.2341831,551.6673363,1.769224456,2.896268031
183.337915,549.8981118,1.869224456,2.856268031
180.481647,548.0288874,1.914096985,3.008520371
177.4731266,546.1147904,1.958969514,3.16077271
174.3123539,544.1558209,2.003842043,3.313025049
170.9993289,542.1519788,2.048714572,3.465277388
167.5340515,540.1032643,2.0935871,3.617529727
163.9165218,538.0096772,2.1935871,3.577529727
160.338992,535.8160901,2.2935871,3.537529727
156.8014623,533.522503,2.3935871,3.497529727
153.3039326,531.1289159,2.4935871,3.457529727
149.8464028,528.6353288,2.5935871,3.417529727
146.4288731,526.0417417,2.6935871,3.377529727
143.0513434,523.3481546,2.7935871,3.337529727
139.7138137,520.5545675,2.8935871,3.297529727
136.4162839,517.6609804,2.9935871,3.257529727
133.1587542,514.6673933,3.0935871,3.217529727
129.9412245,511.5738062,3.1935871,3.177529727
126.7636948,508.3802191,3.2935871,3.137529727
123.626165,505.086632,3.3935871,3.097529727
120.5286353,501.6930449,3.4935871,3.057529727
117.4711056,498.1994578,3.5935871,3.017529727
114.4535758,494.6058707,3.6935871,2.977529727
111.4760461,490.9122836,3.7935871,2.937529727
108.5385164,487.1186964,3.8935871,2.897529727
105.6409867,483.2251093,3.9935871,2.857529727
102.7834569,479.2315222,4.0935871,2.817529727
99.9659272,475.1379351,4.1935871,2.777529727
97.18839748,470.944348,4.2935871,2.737529727
94.45086775,466.6507609,4.3935871,2.697529727
91.75333802,462.2571738,4.4935871,2.657529727
89.09580829,457.7635867,4.5935871,2.617529727
86.47827857,453.1699996,4.6935871,2.577529727
83.90074884,448.4764125,4.7935871,2.537529727
81.36321911,443.6828254,4.8935871,2.497529727
78.86568938,438.7892383,4.9935871,2.457529727
76.40815966,433.7956512,5.0935871,2.417529727
73.99062993,428.7020641,5.1935871,2.377529727
71.6131002,423.508477,5.2935871,2.337529727
69.27557047,418.2148899,5.3935871,2.297529727
66.97804075,412.8213028,5.4935871,2.257529727
64.72051102,407.3277157,5.5935871,2.217529727
62.50298129,401.7341286,5.6935871,2.177529727
60.32545157,396.0405415,5.7935871,2.137529727
58.18792184,390.2469544,5.8935871,2.097529727
56.09039211,384.3533673,5.9935871,2.057529727
54.03286238,378.3597802,6.0935871,2.017529727
52.01533266,372.2661931,6.1935871,1.977529727
50.03780293,366.072606,6.2935871,1.937529727
48.1002732,359.7790189,6.3935871,1.897529727
46.20274347,353.3854318,6.4935871,1.857529727
44.34521375,346.8918447,6.5935871,1.817529727
42.52768402,340.2982576,6.6935871,1.777529727
40.75015429,333.6046705,6.7935871,1.737529727
39.01262456,326.8110834,6.8935871,1.697529727
37.31509484,319.9174963,6.9935871,1.657529727
35.65756511,312.9239092,7.0935871,1.617529727
34.04003538,305.8303221,7.1935871,1.577529727
32.46250565,298.636735,7.2935871,1.537529727
30.92497593,291.3431479,7.3935871,1.497529727
29.4274462,283.9495608,7.4935871,1.457529727
27.96991647,276.4559737,7.5935871,1.417529727
26.55238674,268.8623866,7.6935871,1.377529727
25.17485702,261.1687995,7.7935871,1.337529727
23.83732729,253.3752124,7.8935871,1.297529727
22.53979756,245.4816253,7.8935871,1.297529727
21.24226783,237.5880382,7.8935871,1.297529727
19.94473811,229.6944511,7.8935871,1.297529727
18.64720838,221.800864,7.8935871,1.297529727
17.34967865,213.9072769,7.8935871,1.297529727
16.05214892,206.0136898,7.8935871,1.297529727
14.7546192,198.1201027,7.8935871,1.297529727
13.45708947,190.2265156,7.8935871,1.297529727
12.15955974,182.3329285,7.8935871,1.297529727
10.86203002,174.4393414,7.8935871,1.297529727
9.564500288,166.5457543,7.8935871,1.297529727
8.26697056,158.6521672,7.8935871,1.297529727
6.969440833,150.7585801,7.8935871,1.297529727
5.671911106,142.864993,7.8935871,1.297529727
4.374381378,134.9714059,7.8935871,1.297529727
3.076851651,127.0778188,7.8935871,1.297529727
1.779321923,119.1842317,7.8935871,1.297529727
0.481792196,111.2906446,7.8935871,1.297529727
-0.815737532,103.3970575,7.8935871,1.297529727
-2.113267259,95.50347043,7.8935871,1.297529727
-3.410796986,87.60988333,7.8935871,1.297529727
-4.708326714,79.71629623,7.8935871,1.297529727
-6.005856441,71.82270913,7.8935871,1.297529727
73.53390621,479.9,0,0
73.53390621,479.9,-0.1,0.04
73.49390621,480,-0.2,0
73.49390621,480.2,-0.3,0.04
73.45390621,480.5,-0.4,0
73.45390621,480.9,-0.5,0.04
73.41390621,481.4,-0.6,0
73.41390621,482,-0.7,0.04
73.37390621,482.7,-0.8,0
73.37390621,483.5,-0.9,0.04
73.33390621,484.4,-1,0
73.33390621,485.4,-1.1,0.04
73.29390621,486.5,-1.2,0
73.29390621,487.7,-1.3,0.04
73.25390621,489,-1.4,0
73.25390621,490.4,-1.5,0.04
73.21390621,491.9,-1.6,0
73.21390621,493.5,-1.7,0.04
73.17390621,495.2,-1.8,0
73.17390621,497,-1.9,0.04
73.13390621,498.9,-2,0
73.13390621,500.9,-2.1,0.04
73.09390621,503,-2.2,0
73.09390621,505.2,-2.3,0.04
73.05390621,507.5,-2.4,0
73.05390621,509.9,-2.5,0.04
73.01390621,512.4,-2.6,0
73.01390621,515,-2.7,0.04
72.97390621,517.7,-2.8,0
72.97390621,520.5,-2.9,0.04
72.93390621,523.4,-3,0
72.93390621,526.4,-3.1,0.04
72.89390621,529.5,-3.2,0
72.89390621,532.7,-3.3,0.04
72.85390621,536,-3.4,0
72.85390621,539.4,-3.5,0.04
72.81390621,542.9,-3.6,0
72.81390621,546.5,-3.7,0.04
72.77390621,550.2,-3.8,0
72.77390621,554,-3.9,0.04
72.73390621,557.9,-4,0
72.73390621,561.9,-4.1,0.04
72.69390621,566,-4.2,0
72.69390621,570.2,-4.3,0.04
72.65390621,574.5,-4.4,0
72.65390621,578.9,-4.5,0.04
72.61390621,583.4,-4.6,0
72.61390621,588,-4.7,0.04
72.57390621,592.7,-4.8,0
72.57390621,597.5,-4.9,0.04
72.53390621,602.4,-5,0
72.53390621,607.4,-5.1,0.04
72.49390621,612.5,-5.2,0
72.49390621,617.7,-5.3,0.04
72.45390621,623,-5.4,0
72.45390621,628.4,-5.5,0.04
72.41390621,633.9,-5.6,0
72.41390621,639.5,-5.7,0.04
72.37390621,645.2,-5.8,0
72.37390621,651,-5.9,0.04
72.33390621,656.9,-6,0
72.33390621,662.9,-6.1,0.04
72.29390621,669,-6,0
72.29390621,675,-5.9,0.04
72.25390621,680.9,-5.8,0
72.25390621,686.7,-5.7,0.04
72.21390621,692.4,-5.6,0
72.21390621,698,-5.5,0.04
72.17390621,703.5,-5.4,0
72.17390621,708.9,-5.3,0.04
72.13390621,714.2,-5.2,0
72.13390621,719.4,-5.1,0.04
72.09390621,724.5,-5,0
72.09390621,729.5,-4.9,0.04
72.05390621,734.4,-4.8,0
72.05390621,739.2,-4.7,0.04
72.01390621,743.9,-4.6,0
72.01390621,748.5,-4.5,0.04
71.97390621,753,-4.4,0
71.97390621,757.4,-4.3,0.04
71.93390621,761.7,-4.2,0
71.93390621,765.9,-4.1,0.04
71.89390621,770,-4,0
71.89390621,774,-3.9,0.04
71.85390621,777.9,-3.8,0
71.85390621,781.7,-3.7,0.04
71.81390621,785.4,-3.6,0
71.81390621,789,-3.5,0.04
71.77390621,792.5,-3.4,0
71.77390621,795.9,-3.3,0.04
71.73390621,799.2,-3.2,0
71.73390621,802.4,-3.1,0.04
71.69390621,805.5,-3,0
71.69390621,808.5,-2.9,0.04
71.65390621,811.4,-2.8,0
71.65390621,814.2,-2.7,0.04
71.61390621,816.9,-2.6,0
71.61390621,819.5,-2.5,0.04
71.57390621,822,-2.4,0
71.57390621,824.4,-2.3,0.04
71.53390621,826.7,-2.2,0
71.53390621,828.9,-2.1,0.04
71.49390621,831,-2,0
71.49390621,833,-1.9,0.04
71.45390621,834.9,-1.8,0
71.45390621,836.7,-1.7,0.04
71.41390621,838.4,-1.6,0
71.41390621,840,-1.5,0.04
71.37390621,841.5,-1.4,0
71.37390621,842.9,-1.3,0.04
71.33390621,844.2,-1.2,0
71.33390621,845.4,-1.1,0.04
71.29390621,846.5,-1,0
71.29390621,847.5,-0.9,0.04
71.25390621,848.4,-0.8,0
71.25390621,849.2,-0.7,0.04
71.21390621,849.9,-0.6,0
71.21390621,850.5,-0.5,0.04
71.17390621,851,-0.4,0
71.17390621,851.4,-0.3,0.04
71.13390621,851.7,-0.2,0
71.13390621,851.9,-0.1,0.04
71.09390621,852,-1.61E-14,0
71.09390621,852,0.1,0.04
71.05390621,851.9,0.2,0
71.05390621,851.7,0.3,0.04
71.01390621,851.4,0.4,0
71.01390621,851,0.5,0.04
70.97390621,850.5,0.6,0
70.97390621,849.9,0.7,0.04
70.93390621,849.2,0.8,0
70.93390621,848.4,0.9,0.04
70.89390621,847.5,1,0
70.89390621,846.5,1.1,0.04
70.85390621,845.4,1.2,0
70.85390621,844.2,1.3,0.04
70.81390621,842.9,1.4,0
70.81390621,841.5,1.5,0.04
70.77390621,840,1.6,0
70.77390621,838.4,1.7,0.04
70.73390621,836.7,1.8,0
70.73390621,834.9,1.9,0.04
70.69390621,833,2,0
70.69390621,831,2.1,0.04
70.65390621,828.9,2.2,0
70.65390621,826.7,2.3,0.04
70.61390621,824.4,2.4,0
70.61390621,822,2.5,0.04
70.57390621,819.5,2.6,0
70.57390621,816.9,2.7,0.04
70.53390621,814.2,2.8,0
70.53390621,811.4,2.9,0.04
70.49390621,808.5,3,0
70.49390621,805.5,3.1,0.04
70.45390621,802.4,3.2,0
70.45390621,799.2,3.3,0.04
70.41390621,795.9,3.4,0
70.41390621,792.5,3.5,0.04
70.37390621,789,3.6,0
70.37390621,785.4,3.7,0.04
70.33390621,781.7,3.8,0
70.33390621,777.9,3.9,0.04
70.29390621,774,4,0
70.29390621,770,4.1,0.04
70.25390621,765.9,4.2,0
70.25390621,761.7,4.3,0.04
70.21390621,757.4,4.4,0
70.21390621,753,4.5,0.04
70.17390621,748.5,4.412061476,0.068404029
70.10550218,744.0879385,4.324122952,0.096808057
70.00869412,739.7638156,4.236184428,0.125212086
69.88348204,735.5276311,4.148245903,0.153616115
69.72986592,731.3793852,4.060307379,0.182020143
69.54784578,727.3190779,3.972368855,0.210424172
69.33742161,723.346709,3.884430331,0.238828201
69.09859341,719.4622787,3.796491807,0.267232229
68.83136118,715.6657869,3.708553283,0.295636258
68.53572492,711.9572336,3.620614758,0.324040287
68.21168463,708.3366188,3.532676234,0.352444315
67.85924032,704.8039426,3.44473771,0.380848344
67.47839197,701.3592049,3.356799186,0.409252373
67.0691396,698.0024057,3.268860662,0.437656401
66.6314832,694.733545,3.180922138,0.46606043
66.16542277,691.5526229,3.092983613,0.494464459
65.67095831,688.4596393,3.005045089,0.522868487
65.14808982,685.4545942,2.917106565,0.551272516
64.59681731,682.5374876,2.829168041,0.579676545
64.01714076,679.7083196,2.741229517,0.608080573
63.40906019,676.9670901,2.653290993,0.636484602
62.77257559,674.3137991,2.565352469,0.664888631
62.10768696,671.7484466,2.477413944,0.693292659
61.4143943,669.2710327,2.38947542,0.721696688
60.69269761,666.8815572,2.301536896,0.750100717
59.94259689,664.5800204,2.213598372,0.778504745
59.16409215,662.366422,2.125659848,0.806908774
58.35718337,660.2407621,2.037721324,0.835312803
57.52187057,658.2030408,1.949782799,0.863716831
56.65815374,656.253258,1.861844275,0.89212086
55.76603288,654.3914137,1.773905751,0.920524889
54.84550799,652.617508,1.685967227,0.948928917
53.89657908,650.9315408,1.598028703,0.977332946
52.91924613,649.3335121,1.510090179,1.005736975
51.91350915,647.8234219,1.422151654,1.034141003
50.87936815,646.4012702,1.33421313,1.062545032
